"state","any.both_sexes_2002","any.females_2002","any.males_2002","any.both_sexes_2003","any.females_2003","any.males_2003","any.both_sexes_2004","any.females_2004","any.males_2004","any.both_sexes_2005","any.females_2005","any.males_2005","any.both_sexes_2006","any.females_2006","any.males_2006","any.both_sexes_2007","any.females_2007","any.males_2007","any.both_sexes_2008","any.females_2008","any.males_2008","any.both_sexes_2009","any.females_2009","any.males_2009","any.both_sexes_2010","any.females_2010","any.males_2010","any.both_sexes_2011","any.females_2011","any.males_2011","any.both_sexes_2012","any.females_2012","any.males_2012"
"Montana",62.4,56,69,63.3,56.8,70,62,55.4,68.7,61.9,55.4,68.6,62.3,56.2,68.7,62.9,56.6,69.4,63.3,57.2,69.6,63.2,57.6,69,63.2,58.1,68.4,63.4,58.8,68.2,62.4,57.4,67.7
